Household_ID,Cluster_ID,Province,District,Area_Type,Habitat_Type,Dwelling_Type,Sleeping_Rooms,Dwelling_Owner,Occupancy_Status,Dwelling_Value_RWF,Estimated_Rent,Actual_Rent_Paid,Own_Residential_House,How_Acquired_House,Main_Water_Source,Distance_Water_Source_m,Time_To_Water_Source_min,Drinking_Water_Source,Water_Insufficiency_4weeks,Rainwater_Harvesting,Connected_To_Grid,Main_Lighting_Source,Electricity_Bill_RWF,Has_Internet,Cook_Stove_Type,Cooking_Fuel_Primary,Cooking_Location,Garbage_Disposal,Toilet_Type,Toilet_Shared,Environmental_Disaster,Wall_Material,Roof_Material,Floor_Material,Floor_Area_sqm,Own_Livestock,Cattle,Goats,Sheep,Pigs,Poultry,Consumption_Quintile,HH_Weight,Population_Weight,Extreme_Poverty,Poverty_Rate,Welfare_Category,Strata_ID,Rent_Final,Value_Per_Sqm,Rent_Per_Sqm,Room_Density,Internet_Flag,Urban_Flag,Value_Per_Room,Rent_Value_Ratio
300044,10005,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by multiple Households,1,Non relative,Tenancy (renting),1500000,,10000,No,,Public tap/standpipe,415,40,Public tap/standpipe,"Yes, at least once",No measures,0,Torch (rechargeable or not)/Phone flashligh,0,No,Charcoal/fire stove,Charcoal.,Outdoors,Thrown in the household?s fields or bushes,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Beaten earth,5.52,No,,,,,,Q3,180.3667835,360.7335815,Non Extreme Poor,Non Poor,Non Poor,111,10000,271739.1304,1811.594203,0.18115942,0,1,1500000,0.006666667
300045,10006,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),Several buildings in a compound occupied by several households,3,Non relative,Tenancy (renting),1500000,,80000,No,,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","Yes, at least once",Piped away,1,Electricity from National Grid (EUCL),3000,Yes,Cooking gas stove,Gas,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,56.7,No,,,,,,Q5,168.9622985,337.9245911,Non Extreme Poor,Non Poor,Non Poor,111,80000,26455.02646,1410.934744,0.052910053,1,1,500000,0.053333333
300046,10006,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),Several buildings in a compound occupied by several households,1,Non relative,Tenancy (renting),1500000,,17000,No,,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1000,Yes,Cooking gas stove,Gas,"In dwelling, in a sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,8.75,No,,,,,,Q5,168.9622985,168.9622955,Non Extreme Poor,Non Poor,Non Poor,111,17000,171428.5714,1942.857143,0.114285714,1,1,1500000,0.011333333
300047,10006,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),Several buildings in a compound occupied by several households,1,Non relative,Tenancy (renting),1500000,,30000,No,,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1000,Yes,Cooking gas stove,Gas,"In dwelling, in a sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,12,No,,,,,,Q4,168.9622985,168.9622955,Non Extreme Poor,Non Poor,Non Poor,111,30000,125000,2500,0.083333333,1,1,1500000,0.02
300048,10006,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by multiple Households,2,Relative,Tenancy (renting),1500000,,70000,Yes,Bought,"Piped into compound, yard/pot",581,20,Bottled water,"No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),1000,Yes,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,40.25,No,,,,,,Q5,168.9622985,506.8869019,Non Extreme Poor,Non Poor,Non Poor,111,70000,37267.08075,1739.130435,0.049689441,1,1,750000,0.046666667
300049,10006,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),House occupied by one household,4,Private company,Tenancy (renting),1500000,,160000,No,,"Piped into compound, yard/pot",581,20,Bottled water,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),9000,Yes,Charcoal/fire stove,Charcoal.,In a separate dwelling,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Clay tiles,72,No,,,,,,Q5,168.9622985,1013.773804,Non Extreme Poor,Non Poor,Non Poor,111,160000,20833.33333,2222.222222,0.055555556,1,1,375000,0.106666667
300050,10006,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),House occupied by one household,6,Head,Owner occupied,60000000,300000,,,Constructed,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",No measures,1,Electricity from National Grid (EUCL),20000,Yes,Cooking gas stove,Gas,In a separate dwelling,Rubbish collection Service,Flush to pit latrine,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Clay tiles,93.52,No,,,,,,Q5,168.9622985,1013.773804,Non Extreme Poor,Non Poor,Non Poor,111,300000,641573.9949,3207.869974,0.064157399,1,1,10000000,0.005
300051,10006,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by one household,3,Non relative,Tenancy (renting),1500000,,160000,No,,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),3500,Yes,Charcoal/fire stove,Charcoal.,In a separate dwelling,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Oven fired bricks with mud,Metal sheets/corrugated iron,Cement,43.47,No,,,,,,Q5,168.9622985,1351.698364,Non Extreme Poor,Non Poor,Non Poor,111,160000,34506.55625,3680.699333,0.069013112,1,1,500000,0.106666667
300052,10006,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by multiple Households,2,Non relative,Tenancy (renting),1500000,,35000,No,,Public tap/standpipe,166,10,Public tap/standpipe,"Yes, at least once",No measures,1,Electricity from National Grid (EUCL),4000,Yes,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,Yes,Mud bricks with cement,Metal sheets/corrugated iron,Cement,17.1,No,,,,,,Q4,168.9622985,1013.773804,Non Extreme Poor,Non Poor,Non Poor,111,35000,87719.29825,2046.783626,0.116959064,1,1,750000,0.023333333
300053,10006,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),House occupied by one household,1,Non relative,Tenancy (renting),1500000,,35000,Yes,Bought,"Piped into compound, yard/pot",581,20,Bottled water,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),0,Yes,Cooking gas stove,Gas,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,18.25,No,,,,,,Q5,168.9622985,168.9622955,Non Extreme Poor,Non Poor,Non Poor,111,35000,82191.78082,1917.808219,0.054794521,1,1,1500000,0.023333333
300054,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,Several buildings in a compound occupied by several households,1,Non relative,Tenancy (renting),1500000,,350000,No,,Public tap/standpipe,420,15,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),2000,Yes,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,28,No,,,,,,Q5,165.3735363,826.8676758,Non Extreme Poor,Non Poor,Non Poor,111,350000,53571.42857,12500,0.035714286,1,1,1500000,0.233333333
300055,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,Several buildings in a compound occupied by several households,1,Non relative,Tenancy (renting),1500000,,30000,No,,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),1000,Yes,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,25,No,,,,,,Q5,165.3735363,165.3735352,Non Extreme Poor,Non Poor,Non Poor,111,30000,60000,1200,0.04,1,1,1500000,0.02
300056,10007,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),Several buildings in a compound occupied by several households,1,Non relative,Tenancy (renting),1500000,,30000,No,,"Piped into compound, yard/pot",581,20,Bottled water,"No, always sufficient",Piped away,1,Electricity from National Grid (EUCL),1000,Yes,Cooking gas stove,Gas,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,32,No,,,,,,Q5,165.3735363,330.7470703,Non Extreme Poor,Non Poor,Non Poor,111,30000,46875,937.5,0.03125,1,1,1500000,0.02
300057,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by multiple Households,1,Non relative,Tenancy (renting),1500000,,37000,Yes,Constructed,Public tap/standpipe,100,10,Public tap/standpipe,"No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),0,Yes,Cooking gas stove,Gas,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,33.25,No,,,,,,Q5,165.3735363,661.4941406,Non Extreme Poor,Non Poor,Non Poor,111,37000,45112.78195,1112.781955,0.030075188,1,1,1500000,0.024666667
300058,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by one household,2,Head,Owner occupied,4000000,5000,,,Constructed,Public tap/standpipe,100,10,Public tap/standpipe,"No, always sufficient",No measures,,Standalone solar system,0,No,Charcoal/fire stove,Charcoal.,"In dwelling, not in  sleeping area",Dumped in river/lakes/ditches,Pit Latrine with constructed floor slab,No,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Beaten earth,36.25,Yes,0,0,0,0,1,Q2,165.3735363,826.8676758,Non Extreme Poor,Non Poor,Non Poor,111,5000,110344.8276,137.9310345,0.055172414,0,1,2000000,0.00125
300059,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by one household,2,Non relative,Tenancy (renting),1500000,,35000,No,,Public tap/standpipe,30,5,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),2000,Yes,Charcoal/fire stove,Charcoal.,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,Yes,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,21.73,No,,,,,,Q5,165.3735363,826.8676758,Non Extreme Poor,Non Poor,Non Poor,111,35000,69028.99218,1610.676484,0.092038656,1,1,750000,0.023333333
300060,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by multiple Households,1,Non relative,Tenancy (renting),1500000,,20000,No,,Public tap/standpipe,240,30,Public tap/standpipe,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1000,No,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Tree trunks with  mud and cement,Metal sheets/corrugated iron,Cement,20.85,No,,,,,,Q4,165.3735363,496.1206055,Non Extreme Poor,Non Poor,Non Poor,111,20000,71942.44604,959.2326139,0.047961631,0,1,1500000,0.013333333
300061,10007,City of Kigali,Nyarugenge,Urban,Umudugudu (Planned rural settlement),House occupied by one household,2,Non relative,Tenancy (renting),1500000,,40000,No,,Public tap/standpipe,160,10,Bottled water,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),5000,Yes,Cooking gas stove,Gas,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,39.36,No,,,,,,Q5,165.3735363,661.4941406,Non Extreme Poor,Non Poor,Non Poor,111,40000,38109.7561,1016.260163,0.050813008,1,1,750000,0.026666667
300062,10007,City of Kigali,Nyarugenge,Urban,Spontaneous/informal/unplanned housing,House occupied by multiple Households,2,Relative,Tenancy (renting),1500000,,40000,Yes,Constructed,Unprotected spring,160,10,Bottled water,"No, always sufficient",No measures,1,Electricity from National Grid (EUCL),5000,Yes,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,29.84,Yes,1,0,0,0,0,Q5,165.3735363,496.1206055,Non Extreme Poor,Non Poor,Non Poor,111,40000,50268.09651,1340.482574,0.067024129,1,1,750000,0.026666667
300063,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,House occupied by one household,4,Spouse with head,Owner occupied,40000000,300000,,,Constructed,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",No measures,1,Electricity from National Grid (EUCL),10000,Yes,Charcoal/fire stove,Charcoal.,In a separate dwelling,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Oven fired bricks with cement,Metal sheets/corrugated iron,Clay tiles,140,No,,,,,,Q5,169.2302445,1184.611694,Non Extreme Poor,Non Poor,Non Poor,111,300000,285714.2857,2142.857143,0.028571429,1,1,10000000,0.0075
300064,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,Several buildings in a compound occupied by several households,1,Non relative,Tenancy (renting),1500000,,30000,No,,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",No measures,1,Electricity from National Grid (EUCL),1500,Yes,Cooking gas stove,Gas,"In dwelling, not in  sleeping area",Rubbish collection Service,Pit Latrine with constructed floor slab,Yes,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,48,Yes,2,0,0,0,0,Q5,169.2302445,169.2302399,Non Extreme Poor,Non Poor,Non Poor,111,30000,31250,625,0.020833333,1,1,1500000,0.02
300065,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,House occupied by one household,4,Head,Owner occupied,80000000,350000,,,Constructed,"Piped into compound, yard/pot",581,20,Bottled water,"Yes, at least once",Ditch,1,Electricity from National Grid (EUCL),20000,Yes,Cooking gas stove,Gas,In a separate dwelling,Rubbish collection Service,Flush to pit latrine,No,No,Oven fired bricks with cement,Metal sheets/corrugated iron,Clay tiles,188.28,No,,,,,,Q5,169.2302445,1353.841919,Non Extreme Poor,Non Poor,Non Poor,111,350000,424899.0865,1858.933503,0.021244954,1,1,20000000,0.004375
300066,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,House occupied by multiple Households,3,Non relative,Tenancy (renting),1500000,,60000,Yes,Constructed,"Piped into compound, yard/pot",581,20,"Piped into compound, yard/pot","No, always sufficient",No measures,1,Electricity from National Grid (EUCL),3000,Yes,Charcoal/fire stove,Charcoal.,Outdoors,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Mud bricks with cement,Metal sheets/corrugated iron,Cement,39.75,No,,,,,,Q5,169.2302445,1523.072144,Non Extreme Poor,Non Poor,Non Poor,111,60000,37735.84906,1509.433962,0.075471698,1,1,500000,0.04
300067,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,House occupied by one household,5,Spouse with head,Owner occupied,75000000,300000,,,Constructed,"Piped into compound, yard/pot",581,20,Bottled water,"No, always sufficient",Ditch,1,Electricity from National Grid (EUCL),12000,Yes,Cooking gas stove,Gas,In a separate dwelling,Rubbish collection Service,Flush to pit latrine,No,No,Oven fired bricks with cement,Metal sheets/corrugated iron,Clay tiles,156,No,,,,,,Q5,169.2302445,1015.38147,Non Extreme Poor,Non Poor,Non Poor,111,300000,480769.2308,1923.076923,0.032051282,1,1,15000000,0.004
300068,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,House occupied by one household,4,Spouse with head,Owner occupied,75000000,250000,,,Constructed,"Piped into compound, yard/pot",581,20,Bottled water,"Yes, at least once",Ditch,1,Electricity from National Grid (EUCL),15000,Yes,Cooking gas stove,Gas,In a separate dwelling,Rubbish collection Service,Pit Latrine with constructed floor slab,No,No,Oven fired bricks with cement,Metal sheets/corrugated iron,Clay tiles,90,No,,,,,,Q5,169.2302445,1015.38147,Non Extreme Poor,Non Poor,Non Poor,111,250000,833333.3333,2777.777778,0.044444444,1,1,18750000,0.003333333
300069,10008,City of Kigali,Nyarugenge,Urban,Modern planned urban area,Multi-storied building occupied by one household,5,Spouse with head,Owner occupied,150000000,500000,,,Constructed,"Piped into compound, yard/pot",581,20,Bottled water,"Yes, at least once",Rainwater tank from roof,1,Electricity from National Grid (EUCL),50000,Yes,Cooking gas stove,Gas,In a separate dwelling,Rubbish collection Service,Flush to pit latrine,No,No,Oven fired bricks with cement,Metal sheets/corrugated iron,Clay tiles,154,No,,,,,,Q5,169.2302445,1015.38147,Non Extreme Poor,Non Poor,Non Poor,111,500000,974025.974,3246.753247,0.032467532,1,1,30000000,0.003333333
